assertion_id,work_id,record_id,assertion_type,evidence_class,predicate,source_text,source_field,source_location,start_line,end_line,start_character,end_character,confidence,review_status,canonical_record_path,canonical_record_sha256
asrt.a4068e9b76e260d6909868d7,purananuru,096,TEXTUAL_CONDITION,SOURCE_EXPLICIT,HAS_TEXTUAL_STATUS,complete,textual_status,yaml:textual_status,,,,,high,machine_checked,corpus/purananuru/poems/096.md,69e36e84d247b1310a76b4128e59973178e5a74c14d96ea31f2360ff857f56fd
asrt.1a06badb0b7cebb6d8258683,purananuru,097,POET_ATTRIBUTION,SOURCE_EXPLICIT,ATTRIBUTED_TO,ஔவையார்,poet_as_printed,yaml:poet_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/097.md,02e07d927e118544ac91efd4230c977fa65b8b403dc5e1f18e6dbdb577f8775f
asrt.c2406917ab404da7cf8b0a34,purananuru,097,PATRON_OR_ADDRESSEE,SOURCE_EXPLICIT,ADDRESSED_TO,அதியமான் நெடுமான் அஞ்சி,addressee_as_printed,yaml:addressee_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/097.md,02e07d927e118544ac91efd4230c977fa65b8b403dc5e1f18e6dbdb577f8775f
asrt.29ab0bd778fa3c869bdd017f,purananuru,097,TINI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TINAI,பாடாண்,thinai_as_printed,yaml:thinai_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/097.md,02e07d927e118544ac91efd4230c977fa65b8b403dc5e1f18e6dbdb577f8775f
asrt.3afa7973ea9a2ea9b9330a41,purananuru,097,TURAI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TURAI,இயன் மொழி,thurai,yaml:thurai,,,,,high,machine_checked,corpus/purananuru/poems/097.md,02e07d927e118544ac91efd4230c977fa65b8b403dc5e1f18e6dbdb577f8775f
asrt.540831fe9cf85d74f15e117a,purananuru,097,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_SOURCE_NOTE,"பாடியவர்: ஔவையார்.
பாடப்பட்டோன்: அதியமான் நெடுமான் அஞ்சி.
திணை : பாடாண். துறை: இயன் மொழி.",source_note,markdown:source-note,,,,,high,machine_checked,corpus/purananuru/poems/097.md,02e07d927e118544ac91efd4230c977fa65b8b403dc5e1f18e6dbdb577f8775f
asrt.9149fb6320e545392a626a49,purananuru,097,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_TITLE,மூதூர்க்கு உரிமை!,title_as_printed,yaml:title_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/097.md,02e07d927e118544ac91efd4230c977fa65b8b403dc5e1f18e6dbdb577f8775f
asrt.ac66b9137299c1e854b69227,purananuru,097,TEXTUAL_CONDITION,SOURCE_EXPLICIT,HAS_TEXTUAL_STATUS,complete,textual_status,yaml:textual_status,,,,,high,machine_checked,corpus/purananuru/poems/097.md,02e07d927e118544ac91efd4230c977fa65b8b403dc5e1f18e6dbdb577f8775f
asrt.6c9a30705b8e96cdc2808444,purananuru,097,WATER_BODY_MENTION,SOURCE_EXPLICIT,MENTIONS_CANDIDATE,கடல்,canonical_body,markdown:canonical-body,14,14,30,34,medium,human_review_required,corpus/purananuru/poems/097.md,02e07d927e118544ac91efd4230c977fa65b8b403dc5e1f18e6dbdb577f8775f
asrt.a80792f98bf5727746d76b44,purananuru,097,COMMUNITY_MENTION,SOURCE_EXPLICIT,MENTIONS_CANDIDATE,மறவர்,canonical_body,markdown:canonical-body,11,11,26,31,medium,human_review_required,corpus/purananuru/poems/097.md,02e07d927e118544ac91efd4230c977fa65b8b403dc5e1f18e6dbdb577f8775f
asrt.b29b0d06fd99fea724aa9a6f,purananuru,097,WARFARE_MENTION,SOURCE_EXPLICIT,MENTIONS_CANDIDATE,வாள்,canonical_body,markdown:canonical-body,1,1,31,35,medium,human_review_required,corpus/purananuru/poems/097.md,02e07d927e118544ac91efd4230c977fa65b8b403dc5e1f18e6dbdb577f8775f
asrt.c2b91d73596364be892db834,purananuru,098,POET_ATTRIBUTION,SOURCE_EXPLICIT,ATTRIBUTED_TO,ஔவையார்,poet_as_printed,yaml:poet_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/098.md,79ba66b4d83f6a37e99bfc30f0bf4e7b815c6437304268621512265f96df240c
asrt.587f1cf97dfb4cb6c6b8ea6a,purananuru,098,PATRON_OR_ADDRESSEE,SOURCE_EXPLICIT,ADDRESSED_TO,அதியமான் நெடுமான் அஞ்சி,addressee_as_printed,yaml:addressee_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/098.md,79ba66b4d83f6a37e99bfc30f0bf4e7b815c6437304268621512265f96df240c
asrt.12170cebec72b27779baa535,purananuru,098,TINI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TINAI,வாகை,thinai_as_printed,yaml:thinai_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/098.md,79ba66b4d83f6a37e99bfc30f0bf4e7b815c6437304268621512265f96df240c
asrt.154562ceea7990a577372e7b,purananuru,098,TURAI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TURAI,அரச வாகை,thurai,yaml:thurai,,,,,high,machine_checked,corpus/purananuru/poems/098.md,79ba66b4d83f6a37e99bfc30f0bf4e7b815c6437304268621512265f96df240c
asrt.d1035b7b2ca75e948839be1e,purananuru,098,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_SOURCE_NOTE,"பாடியவர்: ஔவையார்.
பாடப்பட்டோன்: அதியமான் நெடுமான் அஞ்சி.
திணை : வாகை. துறை: அரச வாகை. திணை: வஞ்சியும், துறை; கொற்றவள்ளையுமாம்.",source_note,markdown:source-note,,,,,high,machine_checked,corpus/purananuru/poems/098.md,79ba66b4d83f6a37e99bfc30f0bf4e7b815c6437304268621512265f96df240c
asrt.e5ffe56be2068fbedf89709c,purananuru,098,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_TITLE,வளநாடு கெடுவதோ!,title_as_printed,yaml:title_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/098.md,79ba66b4d83f6a37e99bfc30f0bf4e7b815c6437304268621512265f96df240c
asrt.629cb6f6071b7d0281baa9ac,purananuru,098,TEXTUAL_CONDITION,SOURCE_EXPLICIT,HAS_TEXTUAL_STATUS,complete,textual_status,yaml:textual_status,,,,,high,machine_checked,corpus/purananuru/poems/098.md,79ba66b4d83f6a37e99bfc30f0bf4e7b815c6437304268621512265f96df240c
asrt.0448b66c3f85b6087edd805f,purananuru,098,FAUNA_MENTION,SOURCE_EXPLICIT,MENTIONS_CANDIDATE,களிறு,canonical_body,markdown:canonical-body,3,3,5,10,medium,human_review_required,corpus/purananuru/poems/098.md,79ba66b4d83f6a37e99bfc30f0bf4e7b815c6437304268621512265f96df240c
asrt.7e5d8b65cb4a53d30d703699,purananuru,098,WARFARE_MENTION,SOURCE_EXPLICIT,MENTIONS_CANDIDATE,வாள்,canonical_body,markdown:canonical-body,12,12,0,4,medium,human_review_required,corpus/purananuru/poems/098.md,79ba66b4d83f6a37e99bfc30f0bf4e7b815c6437304268621512265f96df240c
asrt.d7af47440fe1344350eb0398,purananuru,099,TEXTUAL_CONDITION,SOURCE_EXPLICIT,HAS_TEXTUAL_STATUS,complete,textual_status,yaml:textual_status,,,,,high,machine_checked,corpus/purananuru/poems/099.md,4ad07768b9f719fba5a844f8bdc5b200b606ca71fa079a9728cd06bf4beb9fe2
asrt.c7243870ac0edf1366c36811,purananuru,100,POET_ATTRIBUTION,SOURCE_EXPLICIT,ATTRIBUTED_TO,ஔவையார். பாடப்பட்டோன்: அதியமான் நெடுமான் அஞ்சி,poet_as_printed,yaml:poet_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/100.md,67934faf1411a076c9292236280fd9edd491a565fb8c51032a18459bafe2c2b4
asrt.922d00594f32c248d3d41c9b,purananuru,100,TINI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TINAI,வாகை,thinai_as_printed,yaml:thinai_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/100.md,67934faf1411a076c9292236280fd9edd491a565fb8c51032a18459bafe2c2b4
asrt.979cc5b569c3f562bee596ca,purananuru,100,TURAI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TURAI,அரச வாகை,thurai,yaml:thurai,,,,,high,machine_checked,corpus/purananuru/poems/100.md,67934faf1411a076c9292236280fd9edd491a565fb8c51032a18459bafe2c2b4
asrt.67106dab2cc3094e8db929b5,purananuru,100,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_TITLE,சினமும் சேயும்!,title_as_printed,yaml:title_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/100.md,67934faf1411a076c9292236280fd9edd491a565fb8c51032a18459bafe2c2b4
asrt.2b442110603a057eca633ff4,purananuru,100,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_SOURCE_NOTE,"பாடியவர்: ஔவையார். பாடப்பட்டோன்: அதியமான் நெடுமான் அஞ்சி.
திணை : வாகை. துறை: அரச வாகை.
குறிப்பு: அதியமான் தவமகன் பிறந்தானைக் கண்டானை, அவர் பாடியது.",source_note,markdown:source-note,,,,,high,machine_checked,corpus/purananuru/poems/100.md,67934faf1411a076c9292236280fd9edd491a565fb8c51032a18459bafe2c2b4
asrt.66aeea46b78d832806f9a00b,purananuru,100,TEXTUAL_CONDITION,SOURCE_EXPLICIT,HAS_TEXTUAL_STATUS,complete,textual_status,yaml:textual_status,,,,,high,machine_checked,corpus/purananuru/poems/100.md,67934faf1411a076c9292236280fd9edd491a565fb8c51032a18459bafe2c2b4
asrt.c53eee7c58bb91dd522c96c2,purananuru,100,ECONOMIC_ACTIVITY,SOURCE_EXPLICIT,MENTIONS_CANDIDATE,வரி,canonical_body,markdown:canonical-body,5,5,0,3,medium,human_review_required,corpus/purananuru/poems/100.md,67934faf1411a076c9292236280fd9edd491a565fb8c51032a18459bafe2c2b4
asrt.e55047e91eba6bded40f7ed7,purananuru,101,POET_ATTRIBUTION,SOURCE_EXPLICIT,ATTRIBUTED_TO,"ஔவையார்,",poet_as_printed,yaml:poet_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/101.md,cafdf2132ac1cb2ea98c369fdb8bfdec5ca29608b57aa2a9b0fb71c6ec723aed
asrt.e4b582a1761b01cfec4750f1,purananuru,101,PATRON_OR_ADDRESSEE,SOURCE_EXPLICIT,ADDRESSED_TO,அதியமான் நெடுமான் அஞ்சி,addressee_as_printed,yaml:addressee_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/101.md,cafdf2132ac1cb2ea98c369fdb8bfdec5ca29608b57aa2a9b0fb71c6ec723aed
asrt.3338a4d5fb1e1d8714ab0136,purananuru,101,TINI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TINAI,பாடாண்,thinai_as_printed,yaml:thinai_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/101.md,cafdf2132ac1cb2ea98c369fdb8bfdec5ca29608b57aa2a9b0fb71c6ec723aed
asrt.36a3aacd970cb496ac9eed44,purananuru,101,TURAI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TURAI,பரிசில் கடா நிலை,thurai,yaml:thurai,,,,,high,machine_checked,corpus/purananuru/poems/101.md,cafdf2132ac1cb2ea98c369fdb8bfdec5ca29608b57aa2a9b0fb71c6ec723aed
asrt.25f3b4e80127be2b90beaa24,purananuru,101,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_TITLE,பலநாளும் தலைநாளும்!,title_as_printed,yaml:title_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/101.md,cafdf2132ac1cb2ea98c369fdb8bfdec5ca29608b57aa2a9b0fb71c6ec723aed
asrt.2ac061b6fea748308bc636cd,purananuru,101,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_SOURCE_NOTE,"பாடியவர்: ஔவையார்,
பாடப்பட்டோன்: அதியமான் நெடுமான் அஞ்சி.
திணை: பாடாண். துறை: பரிசில் கடா நிலை.",source_note,markdown:source-note,,,,,high,machine_checked,corpus/purananuru/poems/101.md,cafdf2132ac1cb2ea98c369fdb8bfdec5ca29608b57aa2a9b0fb71c6ec723aed
asrt.acff0790d2863c23e3ce612f,purananuru,101,TEXTUAL_CONDITION,SOURCE_EXPLICIT,HAS_TEXTUAL_STATUS,complete,textual_status,yaml:textual_status,,,,,high,machine_checked,corpus/purananuru/poems/101.md,cafdf2132ac1cb2ea98c369fdb8bfdec5ca29608b57aa2a9b0fb71c6ec723aed
asrt.e24f29798088e7da8ef2f040,purananuru,101,FAUNA_MENTION,SOURCE_EXPLICIT,MENTIONS_CANDIDATE,யானை,canonical_body,markdown:canonical-body,4,4,15,19,medium,human_review_required,corpus/purananuru/poems/101.md,cafdf2132ac1cb2ea98c369fdb8bfdec5ca29608b57aa2a9b0fb71c6ec723aed
asrt.5df7fffbea9eb2195b0ca765,purananuru,101,GIFT_MENTION,SOURCE_EXPLICIT,MENTIONS_CANDIDATE,பரிசில்,canonical_body,markdown:canonical-body,5,5,10,17,medium,human_review_required,corpus/purananuru/poems/101.md,cafdf2132ac1cb2ea98c369fdb8bfdec5ca29608b57aa2a9b0fb71c6ec723aed
asrt.5234ddb9bcadbbaaeb1a862c,purananuru,102,POET_ATTRIBUTION,SOURCE_EXPLICIT,ATTRIBUTED_TO,ஔவையார்,poet_as_printed,yaml:poet_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/102.md,a8b9913b47262e8420188564e191c29e2d69ea14d4cd047adf0c16fb3528e2b8
asrt.b9e524fee7c4e5e9bc3844ba,purananuru,102,PATRON_OR_ADDRESSEE,SOURCE_EXPLICIT,ADDRESSED_TO,அதியமான் நெடுமான் அஞ்சியின் மகன் பொகுட்டெழினி,addressee_as_printed,yaml:addressee_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/102.md,a8b9913b47262e8420188564e191c29e2d69ea14d4cd047adf0c16fb3528e2b8
asrt.40e84668443e6f729d596b8b,purananuru,102,TINI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TINAI,பாடாண்,thinai_as_printed,yaml:thinai_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/102.md,a8b9913b47262e8420188564e191c29e2d69ea14d4cd047adf0c16fb3528e2b8
asrt.86e4abfb137807c5d8c60c30,purananuru,102,TURAI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TURAI,இயன்மொழி,thurai,yaml:thurai,,,,,high,machine_checked,corpus/purananuru/poems/102.md,a8b9913b47262e8420188564e191c29e2d69ea14d4cd047adf0c16fb3528e2b8
asrt.026f3be05166b5e11a47e74b,purananuru,102,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_TITLE,சேம அச்சு!,title_as_printed,yaml:title_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/102.md,a8b9913b47262e8420188564e191c29e2d69ea14d4cd047adf0c16fb3528e2b8
asrt.c4696d378c36bd64f20f3f08,purananuru,102,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_SOURCE_NOTE,"பாடியவர்: ஔவையார்.
பாடப்பட்டோன்: அதியமான் நெடுமான் அஞ்சியின் மகன் பொகுட்டெழினி.
திணை: பாடாண். துறை: இயன்மொழி.",source_note,markdown:source-note,,,,,high,machine_checked,corpus/purananuru/poems/102.md,a8b9913b47262e8420188564e191c29e2d69ea14d4cd047adf0c16fb3528e2b8
asrt.ad183be1bcefe527ceb419c7,purananuru,102,TEXTUAL_CONDITION,SOURCE_EXPLICIT,HAS_TEXTUAL_STATUS,complete,textual_status,yaml:textual_status,,,,,high,machine_checked,corpus/purananuru/poems/102.md,a8b9913b47262e8420188564e191c29e2d69ea14d4cd047adf0c16fb3528e2b8
asrt.fe10a6f6d2baced4b3556ce2,purananuru,103,POET_ATTRIBUTION,SOURCE_EXPLICIT,ATTRIBUTED_TO,ஔவையார்,poet_as_printed,yaml:poet_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/103.md,8233d5ced995726efc12d35324ce50a451b95c7477623216140012c300ebb4a0
asrt.889520867b3a558f167efe07,purananuru,103,PATRON_OR_ADDRESSEE,SOURCE_EXPLICIT,ADDRESSED_TO,அதியமான் நெடுமான் அஞ்சி,addressee_as_printed,yaml:addressee_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/103.md,8233d5ced995726efc12d35324ce50a451b95c7477623216140012c300ebb4a0
asrt.2b9f6eeb540e50f90e20babc,purananuru,103,TINI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TINAI,பாடாண்,thinai_as_printed,yaml:thinai_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/103.md,8233d5ced995726efc12d35324ce50a451b95c7477623216140012c300ebb4a0
asrt.f75badf9ec38d243835868b8,purananuru,103,TURAI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TURAI,விறலியாற்றுப்படை,thurai,yaml:thurai,,,,,high,machine_checked,corpus/purananuru/poems/103.md,8233d5ced995726efc12d35324ce50a451b95c7477623216140012c300ebb4a0
asrt.9eacc465ab296939f6d73cfe,purananuru,103,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_SOURCE_NOTE,"பாடியவர்: ஔவையார்.
பாடப்பட்டோன்: அதியமான் நெடுமான் அஞ்சி.
திணை: பாடாண். துறை: விறலியாற்றுப்படை.",source_note,markdown:source-note,,,,,high,machine_checked,corpus/purananuru/poems/103.md,8233d5ced995726efc12d35324ce50a451b95c7477623216140012c300ebb4a0
asrt.64db242c80e1c8289f038c86,purananuru,103,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_TITLE,புரத்தல் வல்லன்!,title_as_printed,yaml:title_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/103.md,8233d5ced995726efc12d35324ce50a451b95c7477623216140012c300ebb4a0
asrt.4f586348868de296e6f66a94,purananuru,103,TEXTUAL_CONDITION,SOURCE_EXPLICIT,HAS_TEXTUAL_STATUS,complete,textual_status,yaml:textual_status,,,,,high,machine_checked,corpus/purananuru/poems/103.md,8233d5ced995726efc12d35324ce50a451b95c7477623216140012c300ebb4a0
asrt.a590ddad75443d39938151b4,purananuru,103,FAUNA_MENTION,SOURCE_EXPLICIT,MENTIONS_CANDIDATE,களிறு,canonical_body,markdown:canonical-body,7,7,20,25,medium,human_review_required,corpus/purananuru/poems/103.md,8233d5ced995726efc12d35324ce50a451b95c7477623216140012c300ebb4a0
asrt.8ce48f2f8a7bd7cb16543bc4,purananuru,103,WARFARE_MENTION,SOURCE_EXPLICIT,MENTIONS_CANDIDATE,வேல்,canonical_body,markdown:canonical-body,8,8,21,25,medium,human_review_required,corpus/purananuru/poems/103.md,8233d5ced995726efc12d35324ce50a451b95c7477623216140012c300ebb4a0
asrt.141efcbec76733dabbe90ce8,purananuru,104,POET_ATTRIBUTION,SOURCE_EXPLICIT,ATTRIBUTED_TO,ஔவையார்,poet_as_printed,yaml:poet_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/104.md,4254dfab0138f091c5eb830fd144fd387a062727e614c6970c90010213bf3d00
asrt.045e3ce7bbd927b9921dd683,purananuru,104,PATRON_OR_ADDRESSEE,SOURCE_EXPLICIT,ADDRESSED_TO,அதியமான் நெடுமான் அஞ்சி,addressee_as_printed,yaml:addressee_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/104.md,4254dfab0138f091c5eb830fd144fd387a062727e614c6970c90010213bf3d00
asrt.320664f3d915950e9cf82fbb,purananuru,104,TINI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TINAI,வாகை,thinai_as_printed,yaml:thinai_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/104.md,4254dfab0138f091c5eb830fd144fd387a062727e614c6970c90010213bf3d00
asrt.b43e0319e0a8d310257e5406,purananuru,104,TURAI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TURAI,அரசவாகை,thurai,yaml:thurai,,,,,high,machine_checked,corpus/purananuru/poems/104.md,4254dfab0138f091c5eb830fd144fd387a062727e614c6970c90010213bf3d00
asrt.f8f426c4e9dd86b682c408b4,purananuru,104,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_SOURCE_NOTE,"பாடியவர்: ஔவையார்.
பாடப்பட்டோன்: அதியமான் நெடுமான் அஞ்சி.
திணை: வாகை. துறை: அரசவாகை.",source_note,markdown:source-note,,,,,high,machine_checked,corpus/purananuru/poems/104.md,4254dfab0138f091c5eb830fd144fd387a062727e614c6970c90010213bf3d00
asrt.6e2b2630896b235649a1fce0,purananuru,104,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_TITLE,யானையும் முதலையும்!,title_as_printed,yaml:title_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/104.md,4254dfab0138f091c5eb830fd144fd387a062727e614c6970c90010213bf3d00
asrt.c311a722facc57b005d67335,purananuru,104,TEXTUAL_CONDITION,SOURCE_EXPLICIT,HAS_TEXTUAL_STATUS,complete,textual_status,yaml:textual_status,,,,,high,machine_checked,corpus/purananuru/poems/104.md,4254dfab0138f091c5eb830fd144fd387a062727e614c6970c90010213bf3d00
asrt.f7b7994ce3ec89a96829b798,purananuru,104,FAUNA_MENTION,SOURCE_EXPLICIT,MENTIONS_CANDIDATE,களிறு,canonical_body,markdown:canonical-body,3,3,17,22,medium,human_review_required,corpus/purananuru/poems/104.md,4254dfab0138f091c5eb830fd144fd387a062727e614c6970c90010213bf3d00
asrt.1bb2b111d3dbfabfd51ab0a5,purananuru,105,POET_ATTRIBUTION,SOURCE_EXPLICIT,ATTRIBUTED_TO,கபிலர்,poet_as_printed,yaml:poet_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/105.md,106bc94b09b5644d67a5a930ada285473d8d6a45e36008ebd76dfd81ca1e1058
asrt.47ce98e4c2c0d8d380131744,purananuru,105,PATRON_OR_ADDRESSEE,SOURCE_EXPLICIT,ADDRESSED_TO,வேள் பாரி,addressee_as_printed,yaml:addressee_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/105.md,106bc94b09b5644d67a5a930ada285473d8d6a45e36008ebd76dfd81ca1e1058
asrt.693f6bde567cbc8d3879ff90,purananuru,105,TINI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TINAI,பாடாண்,thinai_as_printed,yaml:thinai_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/105.md,106bc94b09b5644d67a5a930ada285473d8d6a45e36008ebd76dfd81ca1e1058
asrt.459400b04a372a1c95cb746c,purananuru,105,TURAI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TURAI,விறலியாற்றுப்படை,thurai,yaml:thurai,,,,,high,machine_checked,corpus/purananuru/poems/105.md,106bc94b09b5644d67a5a930ada285473d8d6a45e36008ebd76dfd81ca1e1058
asrt.a8bab5c010a02fa6c99c00bc,purananuru,105,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_TITLE,தேனாறும் கானாறும்!,title_as_printed,yaml:title_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/105.md,106bc94b09b5644d67a5a930ada285473d8d6a45e36008ebd76dfd81ca1e1058
asrt.4e6076455f17691b234a569c,purananuru,105,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_SOURCE_NOTE,"பாடியவர்: கபிலர்.
பாடப்பட்டோன்: வேள் பாரி.
திணை: பாடாண். துறை: விறலியாற்றுப்படை.",source_note,markdown:source-note,,,,,high,machine_checked,corpus/purananuru/poems/105.md,106bc94b09b5644d67a5a930ada285473d8d6a45e36008ebd76dfd81ca1e1058
asrt.134b90fd534693b51e9a351d,purananuru,105,TEXTUAL_CONDITION,SOURCE_EXPLICIT,HAS_TEXTUAL_STATUS,complete,textual_status,yaml:textual_status,,,,,high,machine_checked,corpus/purananuru/poems/105.md,106bc94b09b5644d67a5a930ada285473d8d6a45e36008ebd76dfd81ca1e1058
asrt.065bda1ab60d4d5f593bcacf,purananuru,105,WARFARE_MENTION,SOURCE_EXPLICIT,MENTIONS_CANDIDATE,வாள்,canonical_body,markdown:canonical-body,1,1,17,21,medium,human_review_required,corpus/purananuru/poems/105.md,106bc94b09b5644d67a5a930ada285473d8d6a45e36008ebd76dfd81ca1e1058
asrt.b20308404ad47119dcfddf50,purananuru,106,POET_ATTRIBUTION,SOURCE_EXPLICIT,ATTRIBUTED_TO,கபிலர்,poet_as_printed,yaml:poet_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/106.md,c6508f54aba93795812468ca161d7ea4db7e3009864eac3179c75d11c67d6d37
asrt.bc191cc52a304abf65157197,purananuru,106,PATRON_OR_ADDRESSEE,SOURCE_EXPLICIT,ADDRESSED_TO,வேள் பாரி,addressee_as_printed,yaml:addressee_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/106.md,c6508f54aba93795812468ca161d7ea4db7e3009864eac3179c75d11c67d6d37
asrt.dc5cdec427745a0d1e9abec2,purananuru,106,TINI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TINAI,பாடாண்,thinai_as_printed,yaml:thinai_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/106.md,c6508f54aba93795812468ca161d7ea4db7e3009864eac3179c75d11c67d6d37
asrt.11fc95b36124ce2c088be776,purananuru,106,TURAI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TURAI,இயன்மொழி,thurai,yaml:thurai,,,,,high,machine_checked,corpus/purananuru/poems/106.md,c6508f54aba93795812468ca161d7ea4db7e3009864eac3179c75d11c67d6d37
asrt.ee7ebf88d5d3fd0180499847,purananuru,106,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_TITLE,தெய்வமும் பாரியும்!,title_as_printed,yaml:title_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/106.md,c6508f54aba93795812468ca161d7ea4db7e3009864eac3179c75d11c67d6d37
asrt.4b13b751d1862c1d9083bad8,purananuru,106,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_SOURCE_NOTE,"பாடியவர்: கபிலர்.
பாடப்பட்டோன்: வேள் பாரி.
திணை: பாடாண். துறை: இயன்மொழி.",source_note,markdown:source-note,,,,,high,machine_checked,corpus/purananuru/poems/106.md,c6508f54aba93795812468ca161d7ea4db7e3009864eac3179c75d11c67d6d37
asrt.f3679a329c8997784bbd93d5,purananuru,106,TEXTUAL_CONDITION,SOURCE_EXPLICIT,HAS_TEXTUAL_STATUS,complete,textual_status,yaml:textual_status,,,,,high,machine_checked,corpus/purananuru/poems/106.md,c6508f54aba93795812468ca161d7ea4db7e3009864eac3179c75d11c67d6d37
asrt.d9a096639c2d5c2d1c170b73,purananuru,107,POET_ATTRIBUTION,SOURCE_EXPLICIT,ATTRIBUTED_TO,கபிலர்,poet_as_printed,yaml:poet_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/107.md,b1267673e9429bcb52873395b2b2199eb030bab9e02d6e56995cf86864c51dce
asrt.eecb4943bf0583e0edc7833b,purananuru,107,PATRON_OR_ADDRESSEE,SOURCE_EXPLICIT,ADDRESSED_TO,வேள் பாரி,addressee_as_printed,yaml:addressee_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/107.md,b1267673e9429bcb52873395b2b2199eb030bab9e02d6e56995cf86864c51dce
